university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
sharda-university,B.Com International Accounting Finance,UG,business-management,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bcom-international-accounting-finance,https://www.sharda.ac.in/programmes/bcom-international-accounting-finance,,no,,bachelor-accounting,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Des In Interior Design,UG,design-creative-arts,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bdes-in-interior-design,https://www.sharda.ac.in/programmes/bdes-in-interior-design,,no,,bdes,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,BDS Bachelor Of Dental Surgery,UG,health-medicine,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bds-bachelor-of-dental-surgery,https://www.sharda.ac.in/programmes/bds-bachelor-of-dental-surgery,,no,,bds,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass; NMC/DCI-regulated seat matrix; MD/MS/MDS residency seats and MBBS/BDS foreign-quota admission are subject to national medical/dental council allocation over and above the university listing"
sharda-university,BPT Bachelor Of Physiotherapy,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bpt-bachelor-of-physiotherapy,https://www.sharda.ac.in/programmes/bpt-bachelor-of-physiotherapy,,no,,bpt,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Animation And VFX,UG,design-creative-arts,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-animation-and-vfx,https://www.sharda.ac.in/programmes/bsc-animation-and-vfx,,no,,GAP:bsc-animation-and-vfx,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Biochemistry,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-biochemistry,https://www.sharda.ac.in/programmes/bsc-biochemistry,,no,,md-biochemistry,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Biotechnology,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-biotechnology,https://www.sharda.ac.in/programmes/bsc-biotechnology,,no,,GAP:bsc-biotechnology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Cardiovascular Technology,UG,health-medicine,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-cardiovascular-technology,https://www.sharda.ac.in/programmes/bsc-cardiovascular-technology,,no,,GAP:bsc-cardiovascular-technology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Chemistry,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-chemistry,https://www.sharda.ac.in/programmes/bsc-chemistry,,no,,bsc-chemistry,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Computer Science,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-computer-science,https://www.sharda.ac.in/programmes/bsc-computer-science,,no,,msc-computer-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Cs Artificial Intelligence And Machine Learning,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-cs-artificial-intelligence-and-machine-learning,https://www.sharda.ac.in/programmes/bsc-cs-artificial-intelligence-and-machine-learning,,no,,be-btech-artificial-intelligence-machine-learning,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Cs Cloud Computing And IoT,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-cs-cloud-computing-and-iot,https://www.sharda.ac.in/programmes/bsc-cs-cloud-computing-and-iot,,no,,GAP:bsc-cs-cloud-computing-and-iot,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Electronic Science,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-electronic-science,https://www.sharda.ac.in/programmes/bsc-electronic-science,,no,,GAP:bsc-electronic-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Environmental Science,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-environmental-science,https://www.sharda.ac.in/programmes/bsc-environmental-science,,no,,bsc-environmental-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Food Technology,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-food-technology,https://www.sharda.ac.in/programmes/bsc-food-technology,,no,,bachelor-food-science-technology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Forensic Science,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-forensic-science,https://www.sharda.ac.in/programmes/bsc-forensic-science,,no,,GAP:bsc-forensic-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Geography And Geoinformatics,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-geography-and-geoinformatics,https://www.sharda.ac.in/programmes/bsc-geography-and-geoinformatics,,no,,bachelor-geography,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Biochemistry With Research,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-biochemistry-with-research,https://www.sharda.ac.in/programmes/bsc-hons-biochemistry-with-research,,no,,md-biochemistry,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Biotechnology With Research,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-biotechnology-with-research,https://www.sharda.ac.in/programmes/bsc-hons-biotechnology-with-research,,no,,GAP:bsc-hons-biotechnology-with-research,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Chemistry With Research,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-chemistry-with-research,https://www.sharda.ac.in/programmes/bsc-hons-chemistry-with-research,,no,,bsc-chemistry,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Data Science Analytics,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-data-science-analytics,https://www.sharda.ac.in/programmes/bsc-hons-data-science-analytics,,no,,msc-data-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Data Science Analytics With Research,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-data-science-analytics-with-research,https://www.sharda.ac.in/programmes/bsc-hons-data-science-analytics-with-research,,no,,msc-data-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Electronic Science,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-electronic-science,https://www.sharda.ac.in/programmes/bsc-hons-electronic-science,,no,,GAP:bsc-hons-electronic-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Food Science Technology With Research,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-food-science-technology-with-research,https://www.sharda.ac.in/programmes/bsc-hons-food-science-technology-with-research,,no,,bachelor-food-science-technology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Geography And Geoinformatics,UG,arts-humanities-social-sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-geography-and-geoinformatics,https://www.sharda.ac.in/programmes/bsc-hons-geography-and-geoinformatics,,no,,bachelor-geography,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Microbiology With Research,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-microbiology-with-research,https://www.sharda.ac.in/programmes/bsc-hons-microbiology-with-research,,no,,md-microbiology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Physics With Research,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-physics-with-research,https://www.sharda.ac.in/programmes/bsc-hons-physics-with-research,,no,,bsc-physics,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons With Research Chemistry Computational Chemistry,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-with-research-chemistry-computational-chemistry,https://www.sharda.ac.in/programmes/bsc-hons-with-research-chemistry-computational-chemistry,,no,,bsc-chemistry,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons With Research Environmental Science,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-with-research-environmental-science,https://www.sharda.ac.in/programmes/bsc-hons-with-research-environmental-science,,no,,bsc-environmental-science,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons With Research Physics Computational Physics,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-with-research-physics-computational-physics,https://www.sharda.ac.in/programmes/bsc-hons-with-research-physics-computational-physics,,no,,bsc-physics,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons With Research Physics Renewable Energy,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-with-research-physics-renewable-energy,https://www.sharda.ac.in/programmes/bsc-hons-with-research-physics-renewable-energy,,no,,bsc-physics,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Hons Zoology With Research,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-hons-zoology-with-research,https://www.sharda.ac.in/programmes/bsc-hons-zoology-with-research,,no,,GAP:bsc-hons-zoology-with-research,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. IT,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-it,https://www.sharda.ac.in/programmes/bsc-it,,no,,GAP:bsc-it,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Microbiology,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-microbiology,https://www.sharda.ac.in/programmes/bsc-microbiology,,no,,md-microbiology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Nursing,UG,health-medicine,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-nursing,https://www.sharda.ac.in/programmes/bsc-nursing,,no,,bsc-nursing,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Nutrition And Dietetics,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-nutrition-and-dietetics,https://www.sharda.ac.in/programmes/bsc-nutrition-and-dietetics,,no,,bachelor-nutrition-dietetics,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Optometry,UG,health-medicine,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-optometry,https://www.sharda.ac.in/programmes/bsc-optometry,,no,,GAP:bsc-optometry,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Physics,UG,sciences,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-physics,https://www.sharda.ac.in/programmes/bsc-physics,,no,,bsc-physics,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Sc. Radiological Imaging Techniques,UG,health-medicine,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsc-radiological-imaging-techniques,https://www.sharda.ac.in/programmes/bsc-radiological-imaging-techniques,,no,,GAP:bsc-radiological-imaging-techniques,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,Bsccs Cyber Security,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/bsccs-cyber-security,https://www.sharda.ac.in/programmes/bsccs-cyber-security,,no,,be-btech-cyber-security,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech AI Enabled Fintech,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-ai-enabled-fintech,https://www.sharda.ac.in/programmes/btech-ai-enabled-fintech,,no,,GAP:btech-ai-enabled-fintech,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Artificial Intelligence,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-artificial-intelligence,https://www.sharda.ac.in/programmes/btech-artificial-intelligence,,no,,be-btech-artificial-intelligence-machine-learning,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Artificial Intelligence And Data Science,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-artificial-intelligence-and-data-science,https://www.sharda.ac.in/programmes/btech-artificial-intelligence-and-data-science,,no,,be-btech-artificial-intelligence-machine-learning,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Biotechnology,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-biotechnology,https://www.sharda.ac.in/programmes/btech-biotechnology,,no,,GAP:btech-biotechnology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Civil,UG,engineering,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-civil,https://www.sharda.ac.in/programmes/btech-civil,,no,,be-btech-civil-engineering,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Computer Science,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-computer-science,https://www.sharda.ac.in/programmes/btech-computer-science,,yes,sharda-btech-computer-science-engineering,be-btech-computer-science-engineering,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Computer Science And Medical Engineering AI,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-computer-science-and-medical-engineering-ai,https://www.sharda.ac.in/programmes/btech-computer-science-and-medical-engineering-ai,,no,,be-btech-computer-science-engineering,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech CSE Full Stack Development In Association With Xebia IT Architects,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-cse-full-stack-development-in-association-with-xebia-it-architects,https://www.sharda.ac.in/programmes/btech-cse-full-stack-development-in-association-with-xebia-it-architects,,no,,GAP:btech-cse-full-stack-development-in-association-with-xebia-it-architects,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech CSE With Spec In Cyber Securityforensics Microsoft,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-cse-with-spec-in-cyber-securityforensics-microsoft,https://www.sharda.ac.in/programmes/btech-cse-with-spec-in-cyber-securityforensics-microsoft,,no,,be-btech-cyber-security,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Electrical And Electronics Engineering,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-electrical-and-electronics-engineering,https://www.sharda.ac.in/programmes/btech-electrical-and-electronics-engineering,,no,,be-btech-electrical-electronics-engineering,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Electronics Communication Engineering With Specialization In Vlsi Design And Technology,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-electronics-communication-engineering-with-specialization-in-vlsi-design-and-technology,https://www.sharda.ac.in/programmes/btech-electronics-communication-engineering-with-specialization-in-vlsi-design-and-technology,,no,,be-btech-electronics-communication-engineering,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Electronics Computer Engineering,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-electronics-computer-engineering,https://www.sharda.ac.in/programmes/btech-electronics-computer-engineering,,no,,be-btech-computer-science-engineering,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Electronicscomputer Engineering AI And Machine Learning,UG,computing-it,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-electronicscomputer-engineering-ai-and-machine-learning,https://www.sharda.ac.in/programmes/btech-electronicscomputer-engineering-ai-and-machine-learning,,no,,be-btech-artificial-intelligence-machine-learning,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
sharda-university,B.Tech Food Process Engineering,UG,other,,Greater Noida,on-campus,open_to_international,https://www.sharda.ac.in/programmes/btech-food-process-engineering,https://www.sharda.ac.in/programmes/btech-food-process-engineering,,no,,bachelor-food-science-technology,"Every sharda.ac.in/programmes/* page carries a dedicated ""For International Students"" fee cell (spot-verified on mbbs, md-general-medicine, bsc-nursing, llm-corporate-law and executive-mba pages plus the 7 already-published rows); individual per-programme fee/eligibility figures were not re-extracted in this pass"
