university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
manipal-academy-of-higher-education,BSC Applied Sciences,UG,International Centre for Applied Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/icas/program-list/bsc-applied-sciences.html,,no,,GAP:bsc-applied-sciences,"Row derived from manipal.edu sitemap program-list URL (institute: International Centre for Applied Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MDES Product Design,PG,Dept of Design,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/dod/program-list/mdes-product-design.html,,no,,mdes,"Row derived from manipal.edu sitemap program-list URL (institute: Dept of Design); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Medical Radiology Imaging Technology,UG,School of Allied Health Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/soahs-manipal/program-list/Bachelor-of-Medical-Radiology-Imaging-Technology.html,,no,,GAP:medical-radiology-imaging-technology,"Row derived from manipal.edu sitemap program-list URL (institute: School of Allied Health Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Physician Associate Studies,UG,School of Allied Health Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/soahs-manipal/program-list/Bachelor-of-Physician-Associate-Studies.html,,no,,GAP:physician-associate-studies,"Row derived from manipal.edu sitemap program-list URL (institute: School of Allied Health Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Master In Physiotherapy Soahs Mangalore,PG,School of Allied Health Sciences,unknown (see official source),Mangalore,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/soahs-manipal/program-list/master-in-physiotherapy-soahs-mangalore.html,,no,,GAP:master-in-physiotherapy-soahs-mangalore,"Row derived from manipal.edu sitemap program-list URL (institute: School of Allied Health Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BSC Hia Bachelor Of Science In Health Information Administrati,UG,School of Allied Health Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/soahs-manipal/program-list/bsc-hia-bachelor-of-science-in-health-information-administrati.html,,no,,GAP:bsc-hia-bachelor-of-science-in-health-information-administra,"Row derived from manipal.edu sitemap program-list URL (institute: School of Allied Health Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Bioinformatics,PG,Manipal School of Life Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/msls-manipal/program-list/msc-bioinformatics.html,,no,,GAP:msc-bioinformatics,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal School of Life Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Me Artificial Intelligence And Machine Learning,PG,School of Information Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/sois/program-list/me-artificial-intelligence-and-machine-learning.html,,no,,be-btech-artificial-intelligence-machine-learning,"Row derived from manipal.edu sitemap program-list URL (institute: School of Information Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Medical Biotecnology,PG,Manipal School of Life Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/msls-manipal/program-list/msc-medical-biotecnology.html,,no,,GAP:msc-medical-biotecnology,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal School of Life Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MTECH Construction Engineering Management,PG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/mtech/mtech-construction-engineering-management.html,,no,,GAP:mtech-construction-engineering-management,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BTECH Information Technology,UG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/btech/btech-information-technology.html,,no,,GAP:btech-information-technology,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,PG Certificate Course In Aesthetic Dentistry,Certificate,Manipal College of Dental Sciences Manipal,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mcods-manipal/program-list/pg-certificate-course-in-aesthetic-dentistry.html,,no,,GAP:pg-certificate-course-in-aesthetic-dentistry,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal College of Dental Sciences Manipal); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing. Medical/dental programme: international admission via NEET + DGHS/MCC and NOC from MHRD, per MAHE international admissions page."
manipal-academy-of-higher-education,Bpharm Lateral,UG,Manipal College of Pharmaceutical Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mcops-manipal/program-list/bpharm-lateral.html,,no,,bpharm,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal College of Pharmaceutical Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Supply Chain Mgt,PG,Manipal School of Commerce & Economics,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/doc/program-list/msc-supply-chain-mgt.html,,no,,GAP:msc-supply-chain-mgt,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal School of Commerce & Economics); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Health Technology Assessment,PG,Prasanna School of Public Health,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/psph/program-list/msc-health-technology-assessment.html,,no,,GAP:msc-health-technology-assessment,"Row derived from manipal.edu sitemap program-list URL (institute: Prasanna School of Public Health); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,PG Diploma Cellular And Molecular Diagnostics,Diploma,Manipal School of Life Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/msls-manipal/program-list/pg-diploma-cellular-and-molecular-diagnostics.html,,no,,GAP:pg-diploma-cellular-and-molecular-diagnostics,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal School of Life Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,LLB In Hons Technology Law,UG,MAHE (campus institute),unknown (see official source),Bengaluru,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mu/campuses/mahe-bengaluru/academics/institution-list/mls/program-list/ba/llb-in-hons-technology-law.html,,no,,llb,"Row derived from manipal.edu sitemap program-list URL (institute: MAHE (campus institute)); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Master Of Hotel Management,PG,WGSHA Hotel Administration,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/wgsha/program-list/master-of-hotel-management.html,,no,,bachelor-hospitality-management,"Row derived from manipal.edu sitemap program-list URL (institute: WGSHA Hotel Administration); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Diploma In Dental Mechanic,Diploma,Manipal College of Dental Sciences Manipal,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mcods-manipal/program-list/diploma-in-dental-mechanic.html,,no,,GAP:diploma-in-dental-mechanic,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal College of Dental Sciences Manipal); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing. Medical/dental programme: international admission via NEET + DGHS/MCC and NOC from MHRD, per MAHE international admissions page."
manipal-academy-of-higher-education,MA English Language And Literature,PG,MAHE (campus institute),unknown (see official source),Bengaluru,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mu/campuses/mahe-bengaluru/academics/institution-list/dlhs/program-list/ma/MA-English-Language-and-Literature.html,,no,,GAP:ma-english-language-and-literature,"Row derived from manipal.edu sitemap program-list URL (institute: MAHE (campus institute)); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BSC Nursing,UG,Manipal College of Nursing,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mcon-manipal/program-list/bsc-nursing.html,,no,,bsc-nursing,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal College of Nursing); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MA Multimedia And Communication,PG,MAHE (campus institute),unknown (see official source),Bengaluru,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mu/campuses/mahe-bengaluru/academics/institution-list/dlhs/program-list/ma/MA-Multimedia-and-Communication.html,,no,,master-media-communication,"Row derived from manipal.edu sitemap program-list URL (institute: MAHE (campus institute)); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Fellowship In Gynaecologic Oncology,Certificate,Kasturba Medical College Manipal,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/kmc-manipal/program-list/fellowship-in-gynaecologic-oncology.html,,no,,GAP:fellowship-in-gynaecologic-oncology,"Row derived from manipal.edu sitemap program-list URL (institute: Kasturba Medical College Manipal); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Diploma In Dental Hygienist,Diploma,Manipal College of Dental Sciences Manipal,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mcods-manipal/program-list/diploma-in-dental-hygienist.html,,no,,GAP:diploma-in-dental-hygienist,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal College of Dental Sciences Manipal); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing. Medical/dental programme: international admission via NEET + DGHS/MCC and NOC from MHRD, per MAHE international admissions page."
manipal-academy-of-higher-education,MSC In Echocardiography,PG,School of Allied Health Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/soahs-manipal/program-list/msc-in-echocardiography.html,,no,,GAP:msc-in-echocardiography,"Row derived from manipal.edu sitemap program-list URL (institute: School of Allied Health Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Genome Engineering,PG,Manipal School of Life Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/msls-manipal/program-list/msc-genome-engineering.html,,no,,GAP:msc-genome-engineering,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal School of Life Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MTECH Medical Informatics,PG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/mtech/mtech-medical-informatics.html,,no,,GAP:mtech-medical-informatics,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BBA LLB Hons,UG,MAHE (campus institute),unknown (see official source),Bengaluru,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mu/campuses/mahe-bengaluru/academics/institution-list/mls/program-list/ba/bba-llb-hons.html,,no,,GAP:bba-llb-hons,"Row derived from manipal.edu sitemap program-list URL (institute: MAHE (campus institute)); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BTECH Electrical And Electronics Engineering,UG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/btech/btech-electrical-and-electronics-engineering.html,,no,,be-btech-electrical-electronics-engineering,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Certificate Course,Certificate,Manipal School of Life Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/msls-manipal/program-list/certificate-course.html,,no,,GAP:certificate-course,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal School of Life Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BSC Cvt,UG,School of Allied Health Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/soahs-manipal/program-list/bsc-cvt.html,,no,,GAP:bsc-cvt,"Row derived from manipal.edu sitemap program-list URL (institute: School of Allied Health Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Sbtw Basic Virological Techniques,UG,Manipal Institute of Virology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/miv/program-list/sbtw-basic-virological-techniques.html,,no,,GAP:sbtw-basic-virological-techniques,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Virology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MBBS,PG,Kasturba Medical College Mangalore,unknown (see official source),Mangalore,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/kmc-mangalore/program-list/mbbs.html,,no,,mbbs,"Row derived from manipal.edu sitemap program-list URL (institute: Kasturba Medical College Mangalore); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing. Medical/dental programme: international admission via NEET + DGHS/MCC and NOC from MHRD, per MAHE international admissions page."
manipal-academy-of-higher-education,BTECH Mechanical Engineering,UG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/btech/btech-mechanical-engineering.html,,yes,mahe-manipal-btech-mechanical-engineering,be-btech-mechanical-engineering,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BSC Nmt Bachelor Of Science In Nuclear Medicine Technology S,UG,School of Allied Health Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/soahs-manipal/program-list/bsc-nmt-bachelor-of-science-in-nuclear-medicine-technology-s1.html,,no,,GAP:bsc-nmt-bachelor-of-science-in-nuclear-medicine-technology-s,"Row derived from manipal.edu sitemap program-list URL (institute: School of Allied Health Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BTECH Electronics Engineering VLSI Design And Technology,UG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/btech/btech-electronics-engineering-vlsi-design-and-technology.html,,no,,GAP:btech-electronics-engineering-vlsi-design-and-technology,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Biostatistics,PG,Prasanna School of Public Health,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/psph/program-list/msc-biostatistics.html,,no,,GAP:msc-biostatistics,"Row derived from manipal.edu sitemap program-list URL (institute: Prasanna School of Public Health); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Fellowship In Infectious Diseases,Certificate,Kasturba Medical College Mangalore,unknown (see official source),Mangalore,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/kmc-mangalore/program-list/Fellowship-in-Infectious-Diseases.html,,no,,GAP:fellowship-in-infectious-diseases,"Row derived from manipal.edu sitemap program-list URL (institute: Kasturba Medical College Mangalore); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MCOM Professional,PG,Manipal School of Commerce & Economics,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/doc/program-list/mcom-professional.html,,no,,GAP:mcom-professional,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal School of Commerce & Economics); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Certificate Course Panchakarma Technician And Massage Therapist,Certificate,Centre for Integrative Medicine & Research,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/cimr/program-list/certificate-course-panchakarma-technician-and-massage-therapist.html,,no,,GAP:certificate-course-panchakarma-technician-and-massage-therap,"Row derived from manipal.edu sitemap program-list URL (institute: Centre for Integrative Medicine & Research); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Me Embedded Systems,PG,School of Information Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/sois/program-list/me-embedded-systems.html,,no,,GAP:me-embedded-systems,"Row derived from manipal.edu sitemap program-list URL (institute: School of Information Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Chemistry,PG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/msc-chemistry.html,,no,,msc-chemistry,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BDES Interior Design,UG,Dept of Design,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/dod/program-list/bdes-interior-design.html,,no,,bdes,"Row derived from manipal.edu sitemap program-list URL (institute: Dept of Design); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MSC Photonics,PG,Dept of Atomic & Molecular Physics,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/damp/program-list/msc-photonics.html,,no,,GAP:msc-photonics,"Row derived from manipal.edu sitemap program-list URL (institute: Dept of Atomic & Molecular Physics); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,PG Certificate Course In Panchakarama,Certificate,Centre for Integrative Medicine & Research,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/cimr/program-list/pg-certificate-course-in-panchakarama.html,,no,,GAP:pg-certificate-course-in-panchakarama,"Row derived from manipal.edu sitemap program-list URL (institute: Centre for Integrative Medicine & Research); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MTECH Electric Vehicle Technology,PG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/mtech/mtech-electric-vehicle-technology.html,,no,,GAP:mtech-electric-vehicle-technology,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BTECH Electronics And Communication Engineering,UG,MAHE (campus institute),unknown (see official source),Bengaluru,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mu/campuses/mahe-bengaluru/academics/institution-list/mit-blr/program-list/btech/btech-electronics-and-communication-engineering.html,,no,,be-btech-electronics-communication-engineering,"Row derived from manipal.edu sitemap program-list URL (institute: MAHE (campus institute)); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MTECH Electronics Engineering VLSI Design,PG,MAHE (campus institute),unknown (see official source),Bengaluru,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mu/campuses/mahe-bengaluru/academics/institution-list/mit-blr/program-list/mtech/mtech-electronics-engineering-vlsi-design.html,,no,,GAP:mtech-electronics-engineering-vlsi-design,"Row derived from manipal.edu sitemap program-list URL (institute: MAHE (campus institute)); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MDES Interior Design,PG,Dept of Design,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/dod/program-list/mdes-interior-design.html,,no,,mdes,"Row derived from manipal.edu sitemap program-list URL (institute: Dept of Design); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,MTECH Avionics,PG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/mtech/mtech-avionics.html,,no,,GAP:mtech-avionics,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BSC Hospitality And Services Management,UG,WGSHA Hotel Administration,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/wgsha/program-list/bsc-hospitality-and-services-management.html,,no,,GAP:bsc-hospitality-and-services-management,"Row derived from manipal.edu sitemap program-list URL (institute: WGSHA Hotel Administration); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BSC Medical Laboratory Technology,UG,Manipal Tata Medical College,unknown (see official source),Jamshedpur,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mtmc-jamshedpur/program-list/bsc-medical-laboratory-technology.html,,no,,bsc-medical-laboratory-science,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Tata Medical College); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BTECH Electronics And Computer Engineering,UG,MAHE (campus institute),unknown (see official source),Bengaluru,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mu/campuses/mahe-bengaluru/academics/institution-list/mit-blr/program-list/btech/btech-electronics-and-computer-engineering.html,,no,,GAP:btech-electronics-and-computer-engineering,"Row derived from manipal.edu sitemap program-list URL (institute: MAHE (campus institute)); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,BTECH Mechatronics Engineering,UG,Manipal Institute of Technology,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mit/program-list/btech/btech-mechatronics-engineering.html,,no,,GAP:btech-mechatronics-engineering,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal Institute of Technology); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Observership In Surgical Oncology,UG,Kasturba Medical College Manipal,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/kmc-manipal/program-list/observership-in-surgical-oncology.html,,no,,GAP:observership-in-surgical-oncology,"Row derived from manipal.edu sitemap program-list URL (institute: Kasturba Medical College Manipal); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
manipal-academy-of-higher-education,Mpharm,PG,Manipal College of Pharmaceutical Sciences,unknown (see official source),Manipal,on_campus,open_to_international,https://www.manipal.edu/mu/admission/international-students/who-can-apply.html,https://www.manipal.edu/mcops-manipal/program-list/mpharm.html,,no,,GAP:mpharm,"Row derived from manipal.edu sitemap program-list URL (institute: Manipal College of Pharmaceutical Sciences); title/level auto-derived from URL slug, not individually fetched for duration/eligibility text -- verify on official_source_url before publishing."
